mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39,mfcc_40,filename,label,class
-346.91663,75.61168,-41.857857,-38.401463,10.722519,19.327595,-6.4267664,5.638228,15.8521,7.209719,-9.375684,-15.641243,-4.6751285,-1.7941767,9.655779,11.02408,1.7508111,-5.9867477,-15.889756,-6.420003,7.840808,4.585437,-7.231403,-10.798796,-3.2663686,-0.37079635,-5.609497,-4.4536448,6.726501,8.995085,-3.6652784,-7.2791343,-0.42692712,-1.589669,-6.752891,-4.4979367,-1.8647475,-6.7424545,-8.731426,-3.8870478,cat_47.wav,0,cat
-342.82986,94.88454,-37.671036,-52.696125,-3.1132333,20.093971,-8.138111,-3.3327816,18.956099,20.680183,-3.8768058,-19.478642,-5.157169,-5.949437,-1.0563759,6.8911796,3.6657736,3.2237093,-6.105781,-9.8091545,-0.844793,3.9232116,0.2079885,-6.0059676,-6.5146866,-4.747641,-5.222029,-3.641162,-1.0581636,1.7976582,1.0781804,-2.4729052,-0.40759996,-0.9595498,-5.589837,-5.25851,-3.2749104,-3.7982905,-5.7062674,-5.244188,cat_48.wav,0,cat
-252.69316,102.45414,-28.68035,26.838879,-18.78869,14.156652,-12.276841,10.77171,-7.1867824,1.1171159,-1.9701446,-4.1986775,2.2183864,-6.26745,5.4126325,-7.5417805,3.1610096,-7.299694,-0.5856217,-3.4092712,-2.6741874,-0.878199,-4.5254064,1.126161,-4.6015635,2.534194,-3.20878,1.2147111,-2.8966315,-0.64307773,-0.62247527,-1.1441271,0.27589762,-3.2888854,0.101086766,-4.723524,0.02021978,-2.4691858,-0.1512536,-2.9794574,cat_49.wav,0,cat
-355.0018,86.79349,-0.5822749,52.864185,-6.270278,29.540014,1.311327,13.967361,4.414648,0.4170921,8.343539,5.6925783,4.985067,-6.9275527,9.319081,0.54782414,2.2878838,4.781901,6.816639,3.2046385,3.0185957,2.6950026,-0.03966547,2.034908,-1.931666,4.609718,-1.0279462,2.385095,1.5610211,1.2603993,1.2512788,0.49175072,1.3091959,-1.7820241,2.6132557,-3.3814251,1.1714413,0.22241513,-1.3177361,1.1935999,cat_5.wav,0,cat
-181.37584,122.70212,-40.385197,38.24237,-27.774115,21.131899,-17.109142,15.743857,-8.0675745,2.803416,-1.8733982,-4.0204353,3.8156283,-9.581911,6.259717,-9.793375,5.1935525,-10.12301,-1.1796232,-5.399335,-1.836679,-0.6400174,-6.616829,1.4659338,-5.9107013,3.3896403,-5.17192,2.0595787,-3.904927,-0.90674233,-1.1260889,-1.5123072,-0.028257135,-4.3456964,0.4462373,-5.572269,0.74225944,-3.6212573,-0.030643575,-3.567538,cat_50.wav,0,cat
-160.60214,118.606575,-48.95865,57.96371,-37.426483,34.56724,-21.704313,24.633036,-9.050407,7.7796993,-0.91988516,-1.4382396,7.286914,-10.906004,10.420444,-12.442756,8.945767,-11.437279,3.2354012,-5.808561,0.27102792,0.35514778,-6.1631575,3.526683,-6.520316,6.2379375,-6.4100585,4.608745,-4.524174,1.3495355,-1.6611226,-1.2812238,0.17204285,-4.3813276,2.5459232,-4.9982567,2.6269233,-4.902624,1.6348982,-3.8147128,cat_51.wav,0,cat
-396.24295,92.21538,-63.72194,-24.095716,13.139875,-18.155071,-17.087996,-8.173816,-14.693845,-8.540352,-10.783237,-17.313591,-6.3539586,1.3697726,5.7840223,11.549904,3.3197455,-10.227167,-12.297253,-2.8743293,8.028802,8.599406,-2.73291,-8.842783,-1.376558,3.6395552,2.0761096,3.6321144,11.512596,16.861664,5.6668973,-8.93161,-5.4945717,2.8280835,1.2764136,1.7766,3.8558838,-4.309911,-10.613257,-4.913172,cat_52.wav,0,cat
-245.95547,62.67123,-96.28588,18.605526,-47.010056,-4.69498,-28.28307,-12.517585,-23.25783,14.208028,3.5350735,24.334219,8.659041,-0.2147591,0.8960861,-23.119,11.597483,-20.46446,5.492905,-13.426035,1.929823,9.155416,-5.364192,7.3729405,-7.4371347,7.1493173,-9.995584,2.7171633,-2.2449713,0.14910305,-1.4752203,-3.4311812,3.31451,-2.318849,1.9141108,-3.6227384,-0.0074044284,-4.0331182,2.1547625,-4.4676237,cat_53.wav,0,cat
-144.6103,73.670105,-127.37414,17.633085,-69.51493,-0.11686463,-24.62248,15.101225,-6.8242526,26.033554,10.825751,5.9314446,-6.7484584,-18.6941,2.0222116,-15.127841,4.998865,-15.598768,18.23084,0.16066998,5.6459584,-4.76194,-6.7438583,5.104297,-10.062128,6.9270644,-7.8913326,9.17544,-8.390034,3.5940065,-3.8303537,-4.5510693,2.042976,-8.596258,5.295151,-6.3223157,7.033901,-1.3410336,2.0208192,-0.52748126,cat_54.wav,0,cat
-216.26382,60.371788,-115.78522,17.613327,-53.670433,-4.0882616,-25.702072,-2.09166,-11.5034895,21.569965,14.512384,11.375291,-6.5812087,-18.651937,-6.5768766,-12.688441,9.080759,-22.923382,7.791551,3.5565097,14.510286,1.4394112,-9.37425,8.452299,-11.416407,6.50701,-3.4135292,6.4672723,-5.694073,-0.6286251,2.3579197,-7.7158556,-1.8891484,-4.113016,1.5068555,-3.8051286,3.790619,-2.2411802,2.85853,-2.5527527,cat_55.wav,0,cat
-187.2007,72.74431,-111.25168,18.928236,-44.39361,0.21895546,-28.642057,1.579664,-21.436033,24.827532,8.831068,17.23067,-3.160554,-28.633154,-2.0733957,-23.053246,14.213009,-21.101019,-1.2028118,-3.7597857,8.08525,11.342979,-18.274443,0.7733073,-8.253999,-3.1544342,-11.170881,0.03293809,-6.3445034,-7.1630034,-3.2007241,3.326963,-2.9707656,-5.1397114,2.7563097,-11.781245,2.1266105,-4.7532806,-2.233716,-1.2190584,cat_56.wav,0,cat
-254.21948,96.00115,-54.930973,19.890413,-14.681774,24.59268,-17.2933,7.0153604,-13.685233,-3.6064293,-4.413767,-9.460555,7.629831,-5.546537,2.4340668,-8.752334,-2.932207,-9.867638,-2.359766,-10.869604,-6.255165,-5.395696,-6.9519157,1.0789105,-7.435965,3.7022462,-6.237723,-0.683116,-5.9854712,-3.7638693,-0.8443098,-6.5030174,-0.20687278,-2.8411362,0.95270467,-1.8853873,0.35531783,-1.8606749,0.034343548,-2.4823868,cat_57.wav,0,cat
-246.78104,94.984085,-63.411144,26.50683,-19.032753,28.449154,-21.919415,8.603941,-15.107881,-1.7545862,-3.67934,-7.7166123,13.23013,-3.6237206,-0.02764326,-15.0258045,-4.750181,-9.621923,2.2683613,-13.04097,-9.872958,-5.4316974,-2.418229,3.7079177,-9.692781,4.770425,-6.8717246,-2.7315757,-9.858443,-1.7042198,1.3574612,-8.2793045,-1.8681425,-1.6012692,3.2619343,-1.1616346,2.4538445,-2.8487608,-1.0423028,-2.5371504,cat_58.wav,0,cat
-257.51224,91.54272,-63.998882,26.189543,-18.300728,26.685432,-20.398287,10.157615,-13.563091,-1.6269782,-1.6859275,-5.4050426,12.934135,-3.9762197,0.92257875,-12.777191,-5.7820354,-10.34606,4.358521,-9.935612,-8.171524,-7.334926,-3.3017058,5.297899,-9.796163,3.930159,-6.514007,-1.9806544,-10.749528,-3.3978157,2.3315024,-8.218641,-4.2936783,-3.7724178,2.490227,-0.87011546,3.7451026,-1.6914818,-1.504962,-1.2173645,cat_59.wav,0,cat
-365.225,101.74146,13.981421,51.54336,-2.2985766,28.171656,5.811052,11.348741,2.7613013,0.085238844,5.062005,7.311131,5.415189,-7.9051323,11.077641,-0.010014565,1.1106505,8.29064,6.3749084,2.194491,1.109932,1.5658702,1.0616,1.2695721,-2.5853517,4.0845633,-0.7343559,1.0333955,0.76830244,0.21616895,-0.027039759,0.57418555,2.3839412,-1.0247464,2.3916836,-2.651063,1.2357906,0.9002854,-0.8025889,0.5095876,cat_6.wav,0,cat
-381.09888,133.11694,28.10298,14.730298,15.2636,23.008749,18.46396,23.570312,16.80072,13.346019,10.067574,4.787528,4.3770285,1.0949825,1.570815,-0.25336444,3.3883007,-1.7678783,-2.6445584,2.6567914,2.5084794,6.3699265,13.913938,14.868403,6.547504,4.8327413,1.4490355,-0.67883617,1.7775285,1.856022,-0.9902979,-2.791521,-1.3665888,-0.3958464,1.520504,-0.41649958,-0.91113865,-0.96886975,1.8533279,1.4633149,cat_60.wav,0,cat
-331.40073,106.993034,-16.046297,23.787699,-14.361116,14.339423,-3.4217663,8.424393,1.4063402,-0.44415167,4.2776265,4.082644,7.712998,-4.020726,4.051865,-2.1310027,3.1910725,0.56763566,-0.19791599,-1.6026579,-2.8349066,-0.8676278,-1.8817693,1.5826703,-3.6009674,2.279379,-0.90997416,-1.050848,-2.1199436,-0.6891579,1.1674767,-2.6240964,2.0215158,-0.027201895,0.73203826,-1.1265951,-0.23675545,0.15140395,0.9189437,-0.043730084,cat_61.wav,0,cat
-300.07602,113.568924,-15.277362,16.35339,-15.339024,14.034234,-3.6154559,8.138965,1.7421491,-1.3479143,0.11803137,-3.2073765,2.8499997,-5.380698,7.269823,3.4166691,7.558266,6.1769953,3.263479,2.56362,-1.6808298,-3.5536053,-3.8836238,-1.249438,-5.046237,1.3142574,-3.3976276,-2.5388892,-1.8096582,-1.3100268,1.3650063,-2.9944553,0.84659576,0.14171892,1.7732387,-0.64707917,-0.92486286,1.0226864,0.5402492,-0.7011932,cat_62.wav,0,cat
-303.29752,123.10649,-8.821151,15.631135,-11.692776,14.54988,-3.556217,8.05055,3.0078554,-2.9532487,-0.74276125,-2.1662502,2.3439903,-4.6705933,10.232679,5.4200277,6.4432726,5.7894096,3.0392022,3.9404685,-1.5436786,-4.398094,-5.21474,-3.3598492,-4.3933835,0.94721276,-4.0729613,-2.4542701,-1.0512936,-0.88072705,0.61439025,-4.551089,-0.41901574,-0.0808567,0.956094,-0.72657406,-0.80202365,0.44742292,-0.69344485,-0.6171545,cat_63.wav,0,cat
-287.4859,66.680275,-50.689194,20.295092,-21.26477,13.504006,-19.117203,15.657809,-5.043927,5.1901784,-4.99668,-11.5994215,-0.84354955,-10.257927,9.719083,-8.760757,3.0258572,-5.2256293,-3.365533,-7.8121047,-5.224732,-0.32627225,-5.089207,-0.11988841,-7.6445847,0.15369263,-7.171563,-2.7909153,-5.720345,-2.6518939,-3.0908208,-4.008094,-1.3139387,-6.017836,-0.6976919,-5.8962345,-0.64485425,-4.253877,-2.981581,-3.2166855,cat_64.wav,0,cat
-295.04135,84.8676,-53.118847,27.046017,-29.86594,21.835823,-23.875086,15.104853,-11.635142,3.1316707,-4.176317,-8.476345,2.1745627,-11.531902,10.2367735,-12.043112,3.9258528,-7.170876,-1.8430918,-7.3315287,-5.0177507,-1.3874794,-6.1308756,-0.35497072,-9.099799,0.9332043,-7.2081056,-1.1614656,-8.218706,-3.025987,-2.5199296,-4.218982,-2.3156078,-5.694698,0.32210776,-6.2977147,-0.32487985,-4.5749865,-0.43085432,-3.5451574,cat_65.wav,0,cat
-173.82253,81.78034,-89.69334,-2.1314173,-15.478541,39.893665,-51.72678,37.153275,-8.276362,-20.87329,18.432838,4.708979,20.122173,2.8264236,9.484254,10.911221,10.299793,-14.001219,9.062266,-3.4921935,-6.914139,-3.912262,-9.585491,8.418704,11.541876,18.187658,12.338784,19.479023,-4.171864,-9.228536,-9.860261,-1.9519571,7.990407,-6.301922,-9.942941,-7.896235,2.6292846,1.4174205,10.77506,-2.6483116,cat_66.wav,0,cat
-393.1405,74.8888,-46.082302,-22.759327,3.606794,-1.0662929,-18.288218,-15.045722,-3.9722815,-10.7185955,0.31763792,20.047783,49.705147,68.786415,36.237827,-0.32267237,-21.611889,-19.849312,7.560825,12.245207,-5.845334,-20.836468,-1.0045096,30.63095,20.337473,8.15649,18.782997,20.27466,4.6439147,-7.2317486,1.0587028,4.2234497,-3.6484947,1.7223775,5.9797916,2.7274528,0.7912769,3.6712987,12.796096,8.053172,cat_67.wav,0,cat
-423.48517,26.040977,-44.333836,-2.8668387,4.42222,-10.943683,-13.140954,-4.9476376,14.18765,20.19056,18.784437,19.352064,9.728454,-1.0182811,-9.597111,-7.118528,4.4181066,4.0322504,1.1793407,2.133977,11.213535,14.27147,3.7837985,2.4996662,4.2075906,1.3068987,-0.80794907,0.7060712,3.7629979,1.5426344,0.0009074211,5.9760795,7.533297,2.0372705,1.8934036,2.9824493,0.6865754,1.0978136,1.7666502,0.06207284,cat_68.wav,0,cat
-446.70547,107.62539,7.108902,10.62403,10.849352,24.36384,8.027459,11.944691,12.226626,11.474072,11.617095,5.794527,6.655085,2.3821466,4.6244116,3.200853,3.717078,2.2621427,2.4951768,1.9448278,1.4468455,2.7847,0.5720644,1.4090368,0.36285618,2.139453,1.2681167,0.13342714,0.0295772,0.15414457,0.6001548,-0.8532233,-0.51225084,-1.0219483,-1.1353784,-1.6267295,-0.64808136,-0.40075624,-0.51059127,-0.6460711,cat_69.wav,0,cat
-414.31207,111.19137,16.209494,46.675037,-9.1867895,20.913229,1.6081954,10.272309,5.4653487,2.7554324,4.810999,5.8111663,3.1221642,-8.005827,10.849523,-2.0421576,4.0858817,8.800324,2.741036,1.9528756,0.30499122,0.59266466,-0.32820675,1.1690934,-2.7814493,2.2736733,-1.4309665,0.67807513,1.0375658,-0.4916842,1.1931812,1.3395468,2.1485481,0.34699664,2.6404626,-1.214108,2.1390257,0.71550965,1.0870229,1.8659441,cat_7.wav,0,cat
-268.45865,82.263626,-19.860062,37.80915,-5.2595806,43.71918,7.171459,47.974815,26.152962,24.250553,1.0392804,-11.096592,12.123645,11.66052,19.319979,-6.731934,17.28379,1.0641227,-3.5275261,6.0717688,4.429376,5.343232,1.4505932,2.6028457,-2.7856686,4.1474485,1.0974166,5.985492,-2.2962255,2.0345669,5.7839127,2.1336799,-2.901125,-1.7191144,3.549873,-3.0563304,4.978437,-1.5192024,3.386563,2.735141,cat_70.wav,0,cat
-269.32126,94.025276,-22.433214,40.570072,-4.6692076,38.04504,2.26094,27.356083,7.211078,-0.45887664,6.333795,9.335104,16.108858,-2.2117586,10.1111965,0.99259156,5.879331,1.2821496,12.062185,5.4201565,-3.8339758,5.1109753,1.371585,4.008377,3.7627373,4.3057213,-1.529477,5.1905727,-1.5476495,3.1855922,3.131454,-2.3981104,3.3323262,-0.46362168,2.885023,-1.3728073,3.7855256,1.9781599,-0.7893031,-0.56590927,cat_71.wav,0,cat
-257.09998,103.05677,-8.837216,50.38902,-15.09865,28.609371,-4.0672526,18.355875,6.490183,13.876828,11.543932,7.1827493,9.247653,-3.8043387,3.10985,-10.672229,4.632888,-3.776541,1.4332618,-6.721692,-0.30795103,4.5308275,-3.8596072,1.4618589,-3.914001,4.6604476,-4.4345956,3.85384,3.4233067,1.1255995,0.37922937,3.5303593,4.102195,-1.313514,4.0031767,-3.633314,2.4493942,1.6296601,2.4717364,-0.22131744,cat_72.wav,0,cat
-258.9291,102.20742,-8.637976,49.448093,-15.733025,30.16955,-3.5503654,19.065613,8.234118,14.556475,11.341724,8.585286,11.091304,-3.0316532,3.151792,-11.004053,5.677639,-3.3483484,0.38530934,-7.4095488,-1.9750654,2.5539799,-3.299763,2.2104998,-5.1539264,4.804287,-3.4657683,2.2318435,2.345079,2.5113475,0.00037907908,2.169621,5.3201947,-0.40976077,3.734227,-2.419239,1.9167095,-0.0013180185,3.6475968,-0.52091545,cat_73.wav,0,cat
-276.04108,105.247856,-22.091284,57.90797,-23.482649,37.03093,-7.111067,23.244644,6.524549,14.920916,9.917662,10.327057,13.539551,-4.9191093,5.811172,-12.361729,8.09655,-5.1243854,0.86953723,-6.7003894,-0.85621566,2.9648817,-1.6659027,3.2836518,-6.131681,6.280263,-4.217248,2.8153176,1.2494112,2.984312,-1.6621386,2.8405952,6.284548,-1.5045754,3.262075,-3.3182857,1.6215196,-0.6100815,5.586696,-1.9141759,cat_74.wav,0,cat
-357.02856,52.19211,-83.67467,-14.9983425,0.18571472,-27.004383,-12.729569,5.4071264,10.924386,3.506895,-18.161743,-15.761505,-3.2453475,-2.6728282,20.78075,30.822115,11.773002,-9.415831,-14.286705,0.24196625,5.5494037,3.4845014,-16.589819,-24.266739,6.0245667,10.062795,-6.5137267,-5.4188204,1.5051957,3.2055328,-3.8767745,-10.858147,-3.8774765,1.3281955,-8.038531,-2.5478761,4.0411553,-6.6058955,-2.0832798,4.1885486,cat_75.wav,0,cat
-381.61374,93.240685,10.745452,37.536343,6.438273,23.95701,8.744695,17.22299,14.142287,11.626498,15.727891,7.092986,7.8171277,0.60612726,6.322666,8.684672,10.554002,6.0925097,8.689741,10.597368,5.843737,2.5033362,-0.47323027,4.032291,1.5077963,3.0061672,3.675039,4.094205,2.3960826,3.3375585,3.4365768,-0.57180953,1.7654232,0.49441227,2.1620166,1.696977,2.1953087,2.508861,1.9965075,1.3838627,cat_76.wav,0,cat
-347.33594,83.34557,5.688904,28.244665,-10.959312,12.432259,5.849299,22.522062,29.275866,21.836739,19.405043,-6.9626718,-7.4126043,-3.6468537,3.2224765,11.823862,5.9219813,10.565963,19.120132,1.6610187,-9.799445,-0.3128872,8.550372,2.463879,4.647682,13.522256,1.1058784,1.7757424,5.299573,-2.5952075,-4.400004,8.585253,10.771526,1.9039159,5.7429047,-0.07574815,3.0945709,4.4622126,-5.2517033,2.5983772,cat_77.wav,0,cat
-223.13617,111.789894,-32.154526,41.52279,-16.505783,24.50003,-16.121553,13.300585,-8.526881,0.031748675,-4.3637543,-4.611314,1.3964001,-8.874847,15.463864,-3.0911891,14.180044,1.8278105,3.5731416,0.16606484,-2.0617836,0.4477963,-5.10687,2.2446096,-5.338398,3.7285588,-2.4367838,2.8199296,-0.9290184,2.4627554,4.34555,2.7354665,5.1123166,-0.4955708,3.5741372,-1.9044516,2.2316973,-2.1121511,-0.8154437,-0.6782896,cat_78.wav,0,cat
-426.46875,31.093899,-27.632023,4.543394,4.9426074,7.1295276,-7.754966,-5.277699,-5.478574,-2.1279445,4.2850046,2.8390923,5.7728677,-3.143393,-6.992628,-6.3913236,1.14488,2.0323346,-7.580794,-8.705386,-1.0410501,3.7986958,-1.0240574,-4.6188293,-3.4321291,-1.6874973,-5.80159,-4.29972,0.4038735,-2.342604,-4.5278287,-0.78395414,1.9711087,-1.6556896,-2.04558,-3.547869,-4.933279,-1.570497,-0.8287004,-2.737225,cat_79.wav,0,cat
-215.73149,92.335724,-53.56592,35.027763,-29.932823,38.01343,-31.320276,20.675781,-6.286986,3.4034843,6.519294,-0.8605684,1.0491828,-18.153282,1.2128742,-20.124176,3.4022791,-10.869144,-5.040808,-8.658047,3.1498194,5.7980075,-11.109241,-4.0694356,-11.090028,-4.8817306,-10.415274,3.7890985,-5.060376,-6.380493,-3.1732707,8.754674,4.2441683,-9.674391,-2.0757527,-10.339065,-3.0178425,-2.4918296,-2.0032234,-8.368221,cat_8.wav,0,cat
-153.87102,154.65674,-82.09938,26.180311,-25.256432,0.8798047,-24.462822,-2.828031,-7.9559264,5.24789,6.8684177,0.59698236,4.4313164,-9.679622,3.4594893,-7.290495,-0.38516062,-6.745121,3.4398906,1.2978121,-4.1551967,-1.724713,-3.1822648,1.6895367,-2.8369727,5.2369466,-0.05405862,3.2243314,0.18611506,2.5165658,1.949104,-0.72602105,2.3431199,0.5988122,3.721997,-0.12099524,3.2755497,-0.2656332,2.7076645,-0.5216462,cat_80.wav,0,cat
-136.27267,166.6403,-73.0032,21.85953,-28.864868,-1.0282308,-24.146376,-2.4546704,-13.06524,5.453948,8.383684,-5.7484245,1.8175474,-12.369984,-0.32280722,-8.820929,-3.5822942,-8.618682,2.7988014,0.5505541,-3.45816,-1.8982717,-5.685453,1.1711086,-3.1439302,5.1835647,-0.7846634,3.3189988,2.2802927,3.9899316,4.3546624,-0.040845595,3.3600376,0.92743003,3.724503,0.49277893,3.3924918,-1.1682093,0.7280794,0.08051133,cat_81.wav,0,cat
-161.85687,158.4796,-68.14969,20.950592,-26.891993,-1.8244795,-21.267088,-2.8163793,-11.606904,8.215955,11.256818,-1.4440314,4.7899423,-12.725012,-1.0676001,-6.564531,-2.3408551,-7.7454524,1.8662621,1.0017761,-1.3051249,0.38523665,-5.1087637,1.160395,-2.9924443,2.8533213,-1.6202785,3.5891662,3.2057755,4.1381497,3.205393,-1.0516398,3.1176362,0.6984075,3.0040894,-0.27889028,2.0112019,-1.9887604,0.19183326,-0.08572699,cat_82.wav,0,cat
-277.22296,70.51749,-71.63938,4.0573525,-46.746876,35.94643,-27.38706,-14.500967,-23.937254,-15.616098,-39.19958,-28.065062,2.3088367,-9.791297,27.324276,-0.2985088,18.913727,6.796393,-10.866332,-16.72693,-27.976017,-9.428177,-4.532924,-3.7880795,-12.6133995,-3.0958781,1.2384449,5.1937685,-6.6022553,-9.982867,4.3757005,9.412339,4.260239,-1.3154057,-3.2105138,-2.2250657,-2.1149402,-10.881631,1.8748797,-1.4501128,cat_83.wav,0,cat
-93.06228,119.5919,-138.2814,25.152771,-42.09664,12.969422,-21.31583,5.691102,-1.182121,1.5081967,11.615575,5.1361623,13.892062,-8.7234,6.9395275,-7.671278,-0.48853704,-4.378748,0.3830232,4.411159,1.3181726,4.1786036,0.5922192,3.5560782,-5.8057384,2.681721,-5.1764894,-1.8488144,-0.80199856,-0.9323435,0.9554426,-4.0415597,2.5533552,-1.3893565,0.04111075,-1.6868011,-1.8081281,-1.3900994,0.45686913,-0.7578127,cat_84.wav,0,cat
-195.95892,86.312164,-103.136314,-27.224934,-22.031351,25.269588,-45.024166,15.931151,-4.624886,-6.242597,18.961103,-14.050367,-1.2209343,-22.9347,0.14654167,5.5115805,-1.5922168,-0.81751406,9.294632,18.944235,8.968885,1.0640146,-9.01562,-8.577731,-7.9905796,-1.5642219,0.140593,-1.6077307,-7.1156044,1.5025804,7.9481235,1.2009889,-4.7347393,-8.078996,-1.3835644,2.5856912,3.3928733,2.207979,9.171854,5.3437543,cat_85.wav,0,cat
-219.6633,114.62186,-72.492775,-4.023616,-5.90334,48.51087,-36.017475,27.90604,9.440737,11.182771,23.177946,-1.632729,10.441718,-17.935465,5.008543,5.337835,7.9276075,1.3468696,8.73769,12.455778,5.343059,2.608522,-5.4592047,-2.1360683,-2.8205955,3.6751304,-2.9102573,4.3408117,1.7513491,0.77822584,3.7339728,-2.5336576,-4.7238336,-2.6407475,0.64257854,-3.375897,0.2759167,-0.678333,1.2517467,-2.4846873,cat_86.wav,0,cat
-339.30273,68.887054,-22.709599,20.553366,-18.496153,10.355464,-15.469379,4.9296,-10.257838,-10.060662,-12.77836,-17.337654,-5.236851,-13.572711,-1.6222618,-9.393204,-2.3302994,-6.2357454,-4.1125007,-7.7677937,-7.7991247,-4.2149677,-9.624112,-4.5410757,-8.175201,-2.5743303,-6.0574455,-2.6005335,-3.2854824,-2.3329892,-1.4660443,-2.9923935,-0.54283494,-3.3562748,1.1058049,-1.7287823,1.3051318,-0.60489774,0.2016353,0.008776907,cat_87.wav,0,cat
-327.5143,77.27043,-21.873648,23.579714,-19.604277,10.957705,-13.485261,7.0238976,-13.033283,-11.30711,-16.534698,-19.751514,-5.7414412,-17.177273,-1.8026081,-10.199273,-2.7657416,-5.9393487,-3.2276561,-7.5463905,-8.157876,-2.910709,-9.786578,-4.468458,-7.916021,-2.939017,-5.672558,-2.5728881,-2.7924755,-1.6291971,-1.6994984,-2.4766262,-0.44765005,-3.063279,1.0636015,-2.2912045,1.5201957,-1.0586177,0.034815937,-0.2672054,cat_88.wav,0,cat
-347.90808,121.46354,-56.17837,54.463543,-47.362617,36.702328,-28.309042,23.857548,-25.80967,-4.913533,-19.22762,-22.211714,-2.4954727,-24.882275,5.2579165,-19.337898,4.892028,-12.504904,2.1065295,-10.878154,-6.36738,-2.5509233,-11.755308,-2.23972,-11.728579,1.3663603,-10.554303,1.5474823,-6.7504535,0.5381472,-3.7200682,-1.629911,-0.44555628,-4.9099035,2.6333194,-5.605263,4.4537845,-4.1853614,3.4442573,-2.50109,cat_89.wav,0,cat
-270.38135,63.030693,-66.16916,17.161224,6.615768,12.765041,-6.630957,-1.2682618,-14.230276,11.881255,-6.193002,8.386301,35.1561,12.034229,19.318518,-7.063995,-8.974511,-9.591094,7.627836,12.808297,-3.7342718,-1.9035747,2.0043693,16.346422,7.188568,-1.5965824,4.3572392,8.207272,-4.680064,-10.83645,-2.450978,7.3461027,-1.1285756,-7.8651223,-1.879618,-5.450442,3.0441628,8.003277,5.8007617,-3.0543368,cat_9.wav,0,cat
-191.0296,116.27273,-21.748188,37.986725,-10.033838,16.085789,0.04576791,10.21742,5.1618147,2.5371535,4.2801485,-5.033109,0.9067387,-5.4796844,4.4022474,7.0855303,12.892584,8.947675,10.774364,6.0786576,-1.1972038,2.2440264,2.9589586,3.273102,-1.2645626,1.644956,-2.514109,0.5427918,1.6823292,0.46759796,-0.24061501,0.31404498,3.2297537,1.6979587,3.919384,1.0276004,2.760078,1.4551536,1.5241264,1.0760885,cat_90.wav,0,cat
-123.03312,85.98825,-67.78753,56.907314,-61.676098,36.09033,-33.140358,15.03911,-29.583666,3.6236932,-9.597037,-5.674797,14.141185,-8.800776,15.639634,-17.562363,13.412114,-6.7573566,1.4243779,-14.784888,-0.23410098,5.853956,-1.0449247,4.6135926,-8.9848995,6.658232,-10.8973675,3.0607405,-3.4068737,5.488438,-4.8636246,1.0904367,9.223312,-0.39085254,4.057715,-5.0586452,1.6110277,-5.8441367,6.5266175,-5.0143676,cat_91.wav,0,cat
-159.58212,132.38596,-80.583,41.124043,-30.009268,18.94328,-30.797632,19.902756,-11.984209,-8.3244915,5.7512393,-11.35614,1.1624516,-10.241233,12.712599,-6.269971,9.262522,1.6746724,0.5404198,-1.9380654,-3.4475372,6.399616,-0.73601687,4.8717303,-0.80001575,2.7935143,-2.6344688,1.1990383,-0.59752023,1.4703742,2.8210778,6.439239,6.934116,0.53331214,1.2110218,-4.560165,3.1343656,0.56424695,2.5552404,0.5496645,cat_92.wav,0,cat
-199.93976,119.15895,-62.3153,49.577408,-53.06197,29.014936,-40.269146,26.813374,-29.724218,-6.8751354,-12.616864,-13.169756,4.381598,-12.064693,9.429643,-22.436903,8.320541,-15.129004,1.8642771,-9.622356,0.1849857,-0.48925394,-8.446248,4.539792,-7.8620396,6.507343,-8.090734,4.4401097,-7.7060122,2.09317,-2.3545327,-0.84780055,1.2942535,-4.415437,3.2995732,-3.7056715,6.3261395,-4.4957485,5.2666655,-2.2494407,cat_93.wav,0,cat
-281.47076,101.87372,-9.828901,30.554241,-9.253366,27.313358,-4.700538,9.666166,-4.586075,2.5731072,5.6440444,1.134897,6.9891825,-6.7974405,1.0372602,-10.797001,2.3120043,-2.4967668,-1.0547414,-1.8462794,-0.527902,4.81227,-0.41652623,5.4252543,-1.8405052,4.2166033,-1.6237589,1.5986099,3.351358,-0.1756982,0.027959842,1.2244326,4.723656,-2.5153472,2.5467288,-1.1757251,-1.1657419,1.0779523,0.11075424,-2.2867515,cat_94.wav,0,cat
-286.7937,105.94971,-1.7710469,29.446407,-10.318594,26.413065,-5.0559473,9.457235,-4.9798717,-0.54749644,3.0095837,1.6579223,7.145688,-6.100395,0.8833796,-12.677072,0.5073664,-3.01152,-1.4218345,-2.764384,-2.775598,3.9010868,-0.013693125,4.452493,-1.1032853,4.324645,-1.579839,0.95802706,2.0641437,1.4721718,0.52249825,0.23293282,4.738041,-1.3333638,2.472294,-0.72438866,-0.801608,-0.3465235,1.9023539,-0.42610502,cat_95.wav,0,cat
